id,X,Y,LGA_NAME21
"6211",51055.921,5836122.519,Southern Grampians
"6212",48813.515,5877257.119,Southern Grampians
"6213",88733.615,5849646.652,Southern Grampians
"6214",69203.654,5860667.703,Southern Grampians
"6215",37108.243,5812035.655,Southern Grampians
"6216",62450.352,5820532.426,Southern Grampians
"6217",88634.774,5863871.547,Southern Grampians
"6218",61134.421,5791356.453,Southern Grampians
"6219",66683.601,5824028.174,Southern Grampians
"6220",83258.173,5859175.635,Southern Grampians
"6221",12029.062,5863771.423,Southern Grampians
"6222",87209.188,5835708.482,Southern Grampians
"6223",89920.762,5811421.271,Southern Grampians
"6224",86469.688,5807417.111,Southern Grampians
"6225",55913.091,5819111.250,Southern Grampians
"6226",92438.303,5811335.729,Southern Grampians
"6227",54076.497,5811048.571,Southern Grampians
"6228",45671.722,5807662.822,Southern Grampians
"6229",72312.682,5825216.996,Southern Grampians
"6230",55624.881,5815408.674,Southern Grampians
"6231",12797.614,5842178.683,Southern Grampians
"6232",39573.717,5821058.475,Southern Grampians
"6233",27397.449,5873356.133,Southern Grampians
"6234",58280.908,5822842.058,Southern Grampians
"6235",56460.967,5868322.889,Southern Grampians
"6236",76388.237,5790400.546,Southern Grampians
"6237",53024.317,5860451.638,Southern Grampians
"6238",83059.108,5816550.178,Southern Grampians
"6239",92874.344,5851794.525,Southern Grampians
"6240",54087.264,5828375.335,Southern Grampians
"6241",10453.724,5855431.134,Southern Grampians
"6242",50363.263,5788294.334,Southern Grampians
"6243",21198.883,5841897.429,Southern Grampians
"6244",78378.311,5840638.057,Southern Grampians
"6245",75006.520,5868149.074,Southern Grampians
"6246",67899.598,5826471.286,Southern Grampians
"6247",84648.252,5803842.369,Southern Grampians
"6248",66525.488,5847232.655,Southern Grampians
"6249",84074.741,5830438.932,Southern Grampians
"6250",37501.864,5868254.259,Southern Grampians
"6251",44613.274,5839908.233,Southern Grampians
"6252",35004.952,5824781.463,Southern Grampians
"6253",107726.762,5821859.282,Southern Grampians
"6254",44486.313,5835573.258,Southern Grampians
"6255",35388.990,5833929.390,Southern Grampians
"6256",71210.946,5824987.986,Southern Grampians
"6257",89798.677,5802059.763,Southern Grampians
"6258",26925.676,5820404.553,Southern Grampians
"6259",24861.960,5846150.260,Southern Grampians
"6260",73212.076,5862445.308,Southern Grampians
"6261",64054.041,5863035.573,Southern Grampians
"6262",14242.436,5840801.865,Southern Grampians
"6263",73871.968,5797769.631,Southern Grampians
"6264",56527.753,5859632.440,Southern Grampians
"6265",67328.231,5862149.924,Southern Grampians
"6266",43118.357,5849596.888,Southern Grampians
"6267",35277.025,5857926.283,Southern Grampians
"6268",61859.606,5815550.256,Southern Grampians
"6269",27197.358,5867079.142,Southern Grampians
"6270",63802.518,5791850.350,Southern Grampians
"6271",25519.671,5829254.342,Southern Grampians
"6272",23317.325,5872566.927,Southern Grampians
"6273",40390.706,5858040.167,Southern Grampians
"6274",97621.234,5818655.862,Southern Grampians
"6275",68355.228,5877435.140,Southern Grampians
"6276",66635.318,5793221.575,Southern Grampians
"6277",49986.370,5868734.338,Southern Grampians
"6278",37965.947,5825028.433,Southern Grampians
"6279",66786.595,5805773.552,Southern Grampians
"6280",63867.271,5834529.460,Southern Grampians
"6281",58371.487,5812530.372,Southern Grampians
"6282",31420.722,5849879.929,Southern Grampians
"6283",26559.167,5874540.045,Southern Grampians
"6284",44744.719,5871262.324,Southern Grampians
"6285",88240.071,5840077.603,Southern Grampians
"6286",55225.909,5794853.536,Southern Grampians
"6287",87874.090,5847169.847,Southern Grampians
"6288",29471.128,5832750.808,Southern Grampians
"6289",83798.015,5833655.141,Southern Grampians
"6290",55657.575,5829694.636,Southern Grampians
"6291",16002.350,5856496.787,Southern Grampians
"6292",24238.720,5822030.916,Southern Grampians
"6293",73555.875,5844957.866,Southern Grampians
"6294",42933.872,5848031.020,Southern Grampians
"6295",42572.739,5846611.706,Southern Grampians
"6296",55571.681,5840019.639,Southern Grampians
"6297",45851.192,5823238.805,Southern Grampians
"6298",29618.103,5844424.559,Southern Grampians
"6299",81525.883,5821628.057,Southern Grampians
"6300",323977.300,5809740.466,Stonnington
"6301",325650.590,5810062.702,Stonnington
"6302",327766.786,5808577.300,Stonnington
"6303",323463.937,5808653.477,Stonnington
"6304",327771.095,5807638.392,Stonnington
"6305",324814.037,5808813.849,Stonnington
"6306",323442.562,5809504.806,Stonnington
"6307",328064.209,5809042.986,Stonnington
"6308",325273.773,5807788.673,Stonnington
"6309",326276.456,5808493.972,Stonnington
"6310",327544.351,5807980.639,Stonnington
"6311",329236.659,5807708.290,Stonnington
"6312",327988.066,5808373.330,Stonnington
"6313",322732.229,5809363.782,Stonnington
"6314",323898.464,5809411.728,Stonnington
"6315",323657.465,5808862.924,Stonnington
"6316",327563.188,5807885.007,Stonnington
"6317",323811.851,5809917.842,Stonnington
"6318",323733.338,5808258.121,Stonnington
"6319",326160.903,5810633.742,Stonnington
"6320",329486.632,5806960.640,Stonnington
"6321",329420.904,5805685.432,Stonnington
"6322",325793.678,5809529.672,Stonnington
"6323",325890.423,5807998.020,Stonnington
"6324",323139.556,5808946.084,Stonnington
"6325",329139.204,5805573.213,Stonnington
"6326",323867.451,5810671.051,Stonnington
"6327",326465.695,5808066.839,Stonnington
"6328",326833.171,5808912.045,Stonnington
"6329",328573.353,5808795.074,Stonnington
"6330",327317.372,5807106.639,Stonnington
"6331",324106.818,5808642.834,Stonnington
"6332",326934.830,5810044.884,Stonnington
"6333",326877.164,5807857.611,Stonnington
"6334",328086.003,5808000.150,Stonnington
"6335",322854.216,5809814.078,Stonnington
"6336",325154.418,5809107.965,Stonnington
"6337",325379.856,5809462.181,Stonnington
"6338",329277.087,5808044.807,Stonnington
"6339",329035.824,5806887.451,Stonnington
"6340",329819.889,5807096.841,Stonnington
"6341",324003.522,5809727.086,Stonnington
"6342",324502.258,5809789.458,Stonnington
"6343",331807.296,5806145.104,Stonnington
"6344",329096.710,5807956.713,Stonnington
"6345",325630.949,5808581.159,Stonnington
"6346",327670.716,5809021.557,Stonnington
"6347",326739.357,5809790.476,Stonnington
"6348",327878.113,5806662.128,Stonnington
"6349",326492.012,5809791.638,Stonnington
"6350",326909.800,5809379.603,Stonnington
"6351",327712.382,5806822.716,Stonnington
"6352",323218.942,5810586.588,Stonnington
"6353",327435.171,5809344.275,Stonnington
"6354",325791.063,5810278.384,Stonnington
"6355",331405.707,5805531.224,Stonnington
"6356",323877.539,5809262.638,Stonnington
"6357",328316.442,5808138.932,Stonnington
"6358",322990.646,5808508.499,Stonnington
"6359",328035.656,5807559.249,Stonnington
"6360",324771.122,5808416.644,Stonnington
"6361",331574.572,5806361.130,Stonnington
"6362",323819.576,5810420.126,Stonnington
"6363",326527.886,5810023.524,Stonnington
"6364",329456.464,5807321.255,Stonnington
"6365",325346.050,5809038.291,Stonnington
"6366",327215.682,5806757.615,Stonnington
"6367",323477.618,5808567.992,Stonnington
"6368",325669.362,5808743.667,Stonnington
"6369",325897.507,5808636.689,Stonnington
"6370",331976.384,5805581.521,Stonnington
"6371",325008.000,5808598.433,Stonnington
"6372",323979.610,5810678.487,Stonnington
"6373",325251.882,5808582.621,Stonnington
"6374",326460.953,5808066.785,Stonnington
"6375",328458.135,5808907.164,Stonnington
"6376",332042.391,5806425.744,Stonnington
"6377",326489.049,5808065.437,Stonnington
"6378",329092.374,5807440.295,Stonnington
"6379",329879.099,5805448.689,Stonnington
"6380",323783.570,5808351.028,Stonnington
"6381",327530.882,5807793.789,Stonnington
"6382",327460.556,5808360.617,Stonnington
"6383",324562.383,5810595.775,Stonnington
"6384",330134.906,5805438.400,Stonnington
"6385",327086.958,5807554.305,Stonnington
"6386",327866.125,5807745.749,Stonnington
"6387",328303.926,5807146.765,Stonnington
"6388",323456.567,5809386.108,Stonnington
"6389",326469.702,5808562.035,Stonnington
"6390",326239.706,5807377.149,Stonnington
"6391",327478.429,5810019.511,Stonnington
"6392",322826.727,5808842.636,Stonnington
"6393",327313.072,5809526.163,Stonnington
"6394",326068.226,5809796.068,Stonnington
"6395",324846.236,5810140.073,Stonnington
"6396",327223.008,5807707.936,Stonnington
"6397",325330.310,5809812.692,Stonnington
"6398",325009.498,5808987.467,Stonnington
"6399",328071.555,5807429.836,Stonnington
"6400",388908.431,5936068.174,Strathbogie
"6401",370836.679,5930601.853,Strathbogie
"6402",345966.748,5916483.524,Strathbogie
"6403",309537.318,5929896.792,Strathbogie
"6404",387611.256,5965153.906,Strathbogie
"6405",320398.582,5934903.608,Strathbogie
"6406",351649.295,5942692.124,Strathbogie
"6407",381576.872,5947589.404,Strathbogie
"6408",325161.307,5929121.636,Strathbogie
"6409",381489.714,5930504.875,Strathbogie
"6410",393698.355,5944574.112,Strathbogie
"6411",321817.773,5933481.564,Strathbogie
"6412",397642.723,5915662.445,Strathbogie
"6413",337640.989,5935958.495,Strathbogie
"6414",366272.195,5925684.281,Strathbogie
"6415",359413.545,5943703.075,Strathbogie
"6416",350345.339,5922176.544,Strathbogie
"6417",378285.534,5942079.993,Strathbogie
"6418",369563.935,5921295.405,Strathbogie
"6419",324582.042,5927499.507,Strathbogie
"6420",355241.416,5937178.212,Strathbogie
"6421",312714.840,5918418.199,Strathbogie
"6422",373221.289,5920285.538,Strathbogie
"6423",332073.597,5933071.990,Strathbogie
"6424",386809.888,5952251.376,Strathbogie
"6425",340920.531,5929351.224,Strathbogie
"6426",335240.846,5928454.642,Strathbogie
"6427",313603.295,5927273.696,Strathbogie
"6428",356195.127,5926731.549,Strathbogie
"6429",381429.919,5935105.080,Strathbogie
"6430",346587.651,5916218.739,Strathbogie
"6431",366578.669,5938167.716,Strathbogie
"6432",380284.278,5923537.060,Strathbogie
"6433",383710.860,5938102.579,Strathbogie
"6434",387238.734,5949006.553,Strathbogie
"6435",366803.606,5913961.995,Strathbogie
"6436",365016.829,5923137.965,Strathbogie
"6437",370846.351,5944974.732,Strathbogie
"6438",377795.289,5952757.023,Strathbogie
"6439",325308.855,5928977.440,Strathbogie
"6440",395976.359,5917756.817,Strathbogie
"6441",399158.275,5925026.644,Strathbogie
"6442",376473.956,5932201.880,Strathbogie
"6443",353092.889,5943788.565,Strathbogie
"6444",369046.955,5947484.145,Strathbogie
"6445",338437.051,5920843.010,Strathbogie
"6446",386221.777,5915572.069,Strathbogie
"6447",364887.275,5940420.020,Strathbogie
"6448",396523.207,5917041.801,Strathbogie
"6449",369231.758,5943744.317,Strathbogie
"6450",380926.916,5923799.959,Strathbogie
"6451",383524.009,5932014.084,Strathbogie
"6452",381267.753,5950315.680,Strathbogie
"6453",374721.522,5946783.908,Strathbogie
"6454",366324.715,5952336.936,Strathbogie
"6455",313509.954,5924847.479,Strathbogie
"6456",385143.274,5939756.971,Strathbogie
"6457",328210.154,5924449.322,Strathbogie
"6458",326734.514,5939351.621,Strathbogie
"6459",352601.871,5910226.873,Strathbogie
"6460",356573.131,5910861.368,Strathbogie
"6461",357021.594,5922594.941,Strathbogie
"6462",359687.951,5908359.886,Strathbogie
"6463",358517.747,5914336.511,Strathbogie
"6464",357574.592,5946408.973,Strathbogie
"6465",377258.677,5941449.010,Strathbogie
"6466",331678.734,5931656.012,Strathbogie
"6467",388061.461,5923731.572,Strathbogie
"6468",359792.618,5949566.362,Strathbogie
"6469",394901.700,5930554.856,Strathbogie
"6470",356898.399,5908639.747,Strathbogie
"6471",390095.154,5939077.042,Strathbogie
"6472",393349.296,5949900.475,Strathbogie
"6473",361500.288,5939641.605,Strathbogie
"6474",326909.551,5927139.323,Strathbogie
"6475",325293.400,5936325.918,Strathbogie
"6476",374212.620,5950200.246,Strathbogie
"6477",365942.005,5915948.953,Strathbogie
"6478",318894.591,5928166.120,Strathbogie
"6479",344711.173,5943065.732,Strathbogie
"6480",323102.850,5921815.183,Strathbogie
"6481",342395.988,5926365.314,Strathbogie
"6482",377358.556,5945137.888,Strathbogie
"6483",377451.698,5932437.268,Strathbogie
"6484",332340.660,5937735.363,Strathbogie
"6485",385942.083,5922167.413,Strathbogie
"6486",360609.004,5948027.364,Strathbogie
"6487",348713.802,5905541.050,Strathbogie
"6488",372484.851,5941736.382,Strathbogie
"6489",381628.345,5953142.196,Strathbogie
"6490",390839.413,5953663.114,Strathbogie
"6491",393387.824,5959003.795,Strathbogie
"6492",364524.840,5944525.349,Strathbogie
"6493",391872.683,5940880.018,Strathbogie
"6494",365927.636,5925459.909,Strathbogie
"6495",309887.372,5923178.781,Strathbogie
"6496",370239.926,5917414.940,Strathbogie
"6497",389759.425,5953615.581,Strathbogie
"6498",356708.736,5942061.653,Strathbogie
"6499",352411.098,5934816.791,Strathbogie
"6500",246844.194,5754950.597,Surf Coast
"6501",265198.588,5756102.819,Surf Coast
"6502",236992.292,5739966.858,Surf Coast
"6503",230792.998,5758724.110,Surf Coast
"6504",261478.614,5762040.654,Surf Coast
"6505",228588.875,5742171.982,Surf Coast
"6506",250042.848,5777554.621,Surf Coast
"6507",239777.083,5764671.443,Surf Coast
"6508",232359.048,5727992.310,Surf Coast
"6509",253078.824,5743151.262,Surf Coast
"6510",230284.066,5767800.263,Surf Coast
"6511",226189.595,5738286.674,Surf Coast
"6512",227397.863,5756187.679,Surf Coast
"6513",247407.529,5744236.357,Surf Coast
"6514",267571.796,5762317.435,Surf Coast
"6515",248865.147,5741062.235,Surf Coast
"6516",250919.720,5770796.205,Surf Coast
"6517",229435.769,5755870.752,Surf Coast
"6518",250252.470,5775461.636,Surf Coast
"6519",251754.128,5756558.812,Surf Coast
"6520",230666.602,5743865.293,Surf Coast
"6521",255221.135,5748613.674,Surf Coast
"6522",224259.353,5726780.708,Surf Coast
"6523",257187.347,5767022.477,Surf Coast
"6524",257434.678,5773209.885,Surf Coast
"6525",232346.676,5775848.604,Surf Coast
"6526",224673.685,5769120.994,Surf Coast
"6527",247832.981,5758212.510,Surf Coast
"6528",257991.741,5752693.326,Surf Coast
"6529",259754.985,5760768.706,Surf Coast
"6530",250259.348,5747506.145,Surf Coast
"6531",241309.053,5752985.161,Surf Coast
"6532",234922.233,5753619.512,Surf Coast
"6533",234308.010,5772215.431,Surf Coast
"6534",225280.104,5742706.043,Surf Coast
"6535",270018.838,5760762.421,Surf Coast
"6536",232019.202,5726997.664,Surf Coast
"6537",229303.923,5756425.318,Surf Coast
"6538",233046.609,5763958.623,Surf Coast
"6539",262751.729,5756416.535,Surf Coast
"6540",236732.238,5755718.596,Surf Coast
"6541",244764.709,5774363.599,Surf Coast
"6542",246705.239,5748040.198,Surf Coast
"6543",244420.662,5757370.267,Surf Coast
"6544",235885.521,5764487.425,Surf Coast
"6545",228334.108,5740317.085,Surf Coast
"6546",247502.301,5775577.869,Surf Coast
"6547",247616.091,5775604.443,Surf Coast
"6548",249339.202,5777168.389,Surf Coast
"6549",224438.037,5771190.738,Surf Coast
"6550",248837.529,5750141.532,Surf Coast
"6551",243110.328,5742565.129,Surf Coast
"6552",269712.072,5762397.652,Surf Coast
"6553",248218.256,5755295.680,Surf Coast
"6554",230399.850,5758707.562,Surf Coast
"6555",232546.902,5744571.015,Surf Coast
"6556",231186.522,5743477.047,Surf Coast
"6557",237466.780,5774968.291,Surf Coast
"6558",239983.406,5767735.583,Surf Coast
"6559",230393.329,5747706.604,Surf Coast
"6560",250097.537,5775155.054,Surf Coast
"6561",235684.173,5727597.676,Surf Coast
"6562",227911.431,5727606.494,Surf Coast
"6563",260781.721,5755773.831,Surf Coast
"6564",240776.625,5772763.307,Surf Coast
"6565",226833.862,5740961.735,Surf Coast
"6566",231222.737,5737702.550,Surf Coast
"6567",226401.267,5727618.669,Surf Coast
"6568",255281.041,5747922.104,Surf Coast
"6569",246095.578,5743659.127,Surf Coast
"6570",232181.823,5726528.777,Surf Coast
"6571",241182.692,5736593.902,Surf Coast
"6572",258879.113,5747457.388,Surf Coast
"6573",235650.834,5764912.489,Surf Coast
"6574",245082.940,5769770.091,Surf Coast
"6575",232511.348,5737121.613,Surf Coast
"6576",235232.241,5754221.725,Surf Coast
"6577",231903.142,5759008.010,Surf Coast
"6578",232638.801,5773975.054,Surf Coast
"6579",262937.556,5759565.226,Surf Coast
"6580",258213.857,5769453.391,Surf Coast
"6581",269841.244,5761977.814,Surf Coast
"6582",252614.785,5754244.570,Surf Coast
"6583",259403.064,5754831.350,Surf Coast
"6584",245745.690,5766555.490,Surf Coast
"6585",245516.037,5760575.896,Surf Coast
"6586",264514.902,5762130.385,Surf Coast
"6587",250150.381,5756149.928,Surf Coast
"6588",236675.635,5732531.987,Surf Coast
"6589",253853.108,5768182.261,Surf Coast
"6590",261731.012,5758769.266,Surf Coast
"6591",261514.685,5762263.708,Surf Coast
"6592",245444.762,5740913.366,Surf Coast
"6593",237164.311,5744656.013,Surf Coast
"6594",235495.763,5755584.782,Surf Coast
"6595",229416.073,5768294.228,Surf Coast
"6596",227671.531,5729105.324,Surf Coast
"6597",244486.110,5772843.809,Surf Coast
"6598",238848.385,5763483.219,Surf Coast
"6599",253344.564,5766486.336,Surf Coast
"6600",115686.714,6145195.364,Swan Hill
"6601",191882.496,6076483.943,Swan Hill
"6602",124720.394,6107208.750,Swan Hill
"6603",170845.573,6057686.244,Swan Hill
"6604",146054.501,6079144.242,Swan Hill
"6605",166837.972,6100529.553,Swan Hill
"6606",142695.950,6101949.780,Swan Hill
"6607",124397.464,6139806.335,Swan Hill
"6608",159956.624,6108977.870,Swan Hill
"6609",207435.070,6073543.677,Swan Hill
"6610",169288.653,6069434.318,Swan Hill
"6611",132153.596,6115386.742,Swan Hill
"6612",171319.338,6096405.663,Swan Hill
"6613",129798.578,6117010.666,Swan Hill
"6614",190382.776,6078933.132,Swan Hill
"6615",119541.779,6161098.031,Swan Hill
"6616",139775.131,6151789.626,Swan Hill
"6617",160441.538,6115353.977,Swan Hill
"6618",118268.847,6116542.892,Swan Hill
"6619",166625.319,6074935.184,Swan Hill
"6620",183923.999,6093339.638,Swan Hill
"6621",148385.049,6102571.047,Swan Hill
"6622",184430.087,6063192.042,Swan Hill
"6623",139994.724,6152450.240,Swan Hill
"6624",106948.483,6151869.315,Swan Hill
"6625",113494.122,6108529.703,Swan Hill
"6626",121883.094,6106371.286,Swan Hill
"6627",152474.977,6073609.833,Swan Hill
"6628",107511.145,6153328.674,Swan Hill
"6629",157464.372,6088298.751,Swan Hill
"6630",166619.750,6089861.242,Swan Hill
"6631",144818.450,6098967.010,Swan Hill
"6632",155548.009,6101529.062,Swan Hill
"6633",181655.978,6084401.573,Swan Hill
"6634",123151.965,6123429.860,Swan Hill
"6635",145068.359,6120115.038,Swan Hill
"6636",173614.751,6081015.520,Swan Hill
"6637",122221.953,6146706.326,Swan Hill
"6638",195085.722,6075641.688,Swan Hill
"6639",125645.834,6133997.083,Swan Hill
"6640",199581.049,6074655.091,Swan Hill
"6641",141161.989,6080036.081,Swan Hill
"6642",103260.924,6131374.439,Swan Hill
"6643",127511.338,6134816.445,Swan Hill
"6644",110839.073,6161256.726,Swan Hill
"6645",134964.701,6143809.063,Swan Hill
"6646",167918.364,6060429.636,Swan Hill
"6647",146162.389,6131409.077,Swan Hill
"6648",159870.634,6102109.885,Swan Hill
"6649",187568.253,6096140.305,Swan Hill
"6650",134106.542,6102732.439,Swan Hill
"6651",165134.030,6115186.455,Swan Hill
"6652",186938.522,6061790.886,Swan Hill
"6653",139341.854,6098903.705,Swan Hill
"6654",120833.357,6111807.622,Swan Hill
"6655",147067.583,6086344.184,Swan Hill
"6656",183395.353,6074050.358,Swan Hill
"6657",123237.875,6124576.937,Swan Hill
"6658",154085.679,6138951.604,Swan Hill
"6659",145271.231,6137521.199,Swan Hill
"6660",187677.886,6065171.095,Swan Hill
"6661",186325.856,6098145.893,Swan Hill
"6662",193141.550,6063879.802,Swan Hill
"6663",171081.148,6067336.926,Swan Hill
"6664",161214.169,6095218.272,Swan Hill
"6665",120958.109,6095520.881,Swan Hill
"6666",124511.090,6117240.042,Swan Hill
"6667",135717.649,6136201.404,Swan Hill
"6668",140582.894,6108757.816,Swan Hill
"6669",115625.885,6152717.777,Swan Hill
"6670",152312.762,6086382.904,Swan Hill
"6671",164224.697,6129052.090,Swan Hill
"6672",143839.959,6112657.936,Swan Hill
"6673",138558.902,6106301.100,Swan Hill
"6674",121397.832,6093330.372,Swan Hill
"6675",136214.988,6123551.202,Swan Hill
"6676",125573.521,6104435.897,Swan Hill
"6677",165693.042,6059661.971,Swan Hill
"6678",121726.616,6114022.974,Swan Hill
"6679",124504.960,6120416.965,Swan Hill
"6680",169217.897,6060341.719,Swan Hill
"6681",146262.046,6122616.496,Swan Hill
"6682",146834.448,6119362.105,Swan Hill
"6683",137827.241,6070284.233,Swan Hill
"6684",153222.036,6060903.911,Swan Hill
"6685",184603.366,6091290.984,Swan Hill
"6686",116395.192,6138135.031,Swan Hill
"6687",152516.653,6131375.743,Swan Hill
"6688",140243.178,6074601.280,Swan Hill
"6689",162486.951,6062664.449,Swan Hill
"6690",153992.664,6114535.483,Swan Hill
"6691",157550.508,6060095.341,Swan Hill
"6692",186088.004,6071297.445,Swan Hill
"6693",141796.968,6077916.586,Swan Hill
"6694",125521.309,6106114.108,Swan Hill
"6695",157023.230,6068737.646,Swan Hill
"6696",144071.441,6120838.334,Swan Hill
"6697",139170.661,6066391.500,Swan Hill
"6698",164595.172,6091435.877,Swan Hill
"6699",185323.229,6058856.286,Swan Hill
"6700",536363.913,5956103.129,Towong
"6701",517849.153,5953210.565,Towong
"6702",522531.247,5979060.234,Towong
"6703",588048.252,5987342.782,Towong
"6704",549386.952,5982373.235,Towong
"6705",558932.731,5942839.642,Towong
"6706",522540.607,5986946.852,Towong
"6707",558706.456,5993569.789,Towong
"6708",562924.969,5978424.199,Towong
"6709",601527.751,5949302.860,Towong
"6710",519727.208,5952350.450,Towong
"6711",513650.138,5967862.588,Towong
"6712",572358.318,6003050.486,Towong
"6713",514490.242,5969244.817,Towong
"6714",581112.185,6000839.532,Towong
"6715",538703.727,5948787.334,Towong
"6716",548429.889,5979072.547,Towong
"6717",584338.931,6000541.087,Towong
"6718",567737.827,5978378.930,Towong
"6719",573453.373,6014408.470,Towong
"6720",566390.572,6007399.227,Towong
"6721",562308.018,6001167.221,Towong
"6722",583791.830,5991667.933,Towong
"6723",508069.914,6000320.365,Towong
"6724",562539.059,6011815.201,Towong
"6725",533455.241,5992104.614,Towong
"6726",556999.178,5943697.254,Towong
"6727",574990.706,5994317.731,Towong
"6728",543053.754,5952680.766,Towong
"6729",520002.496,6004328.598,Towong
"6730",592734.473,5973574.144,Towong
"6731",537742.160,5962777.715,Towong
"6732",537713.933,5991353.103,Towong
"6733",532016.278,5971056.316,Towong
"6734",547168.231,5985205.111,Towong
"6735",563104.503,5952026.299,Towong
"6736",538675.603,5957217.997,Towong
"6737",562868.056,5962323.261,Towong
"6738",544758.451,5969323.465,Towong
"6739",563680.975,5989625.418,Towong
"6740",526903.405,6002286.460,Towong
"6741",548684.602,5970053.708,Towong
"6742",570278.480,5984953.005,Towong
"6743",546798.792,6011334.441,Towong
"6744",536220.309,6002154.334,Towong
"6745",529372.243,5958533.617,Towong
"6746",601034.910,5957319.107,Towong
"6747",560100.307,5973562.892,Towong
"6748",537458.876,5969332.706,Towong
"6749",580364.207,5975344.195,Towong
"6750",519189.664,5993601.294,Towong
"6751",595862.454,5960476.638,Towong
"6752",589687.476,5957650.820,Towong
"6753",551156.670,6003067.472,Towong
"6754",549364.218,5972211.569,Towong
"6755",570368.467,5968538.652,Towong
"6756",591005.340,5947753.426,Towong
"6757",583885.592,5969714.828,Towong
"6758",542786.795,5981552.905,Towong
"6759",569276.717,6003353.380,Towong
"6760",583025.426,5953822.843,Towong
"6761",569677.748,6001249.165,Towong
"6762",531258.128,5972338.279,Towong
"6763",544516.087,5992534.565,Towong
"6764",566659.273,6012239.419,Towong
"6765",539646.971,5960150.582,Towong
"6766",602019.522,5935205.054,Towong
"6767",579001.328,5982322.033,Towong
"6768",561357.603,6011960.539,Towong
"6769",530354.903,5960054.485,Towong
"6770",546379.651,5965392.774,Towong
"6771",572672.310,5979219.279,Towong
"6772",540612.449,5971986.402,Towong
"6773",532717.077,6012898.945,Towong
"6774",561857.688,6000692.336,Towong
"6775",555299.014,6001953.783,Towong
"6776",526855.755,5959494.443,Towong
"6777",601015.926,5944293.143,Towong
"6778",540881.959,5984034.355,Towong
"6779",557487.121,5966863.790,Towong
"6780",533169.452,5975888.486,Towong
"6781",553736.402,5963844.042,Towong
"6782",526303.964,5973119.973,Towong
"6783",570304.935,6008622.146,Towong
"6784",568943.484,5948632.864,Towong
"6785",573738.631,5987465.346,Towong
"6786",553627.742,5997699.706,Towong
"6787",589603.585,5961146.135,Towong
"6788",538630.561,5937990.090,Towong
"6789",542364.424,5930894.985,Towong
"6790",533193.769,5954428.739,Towong
"6791",576502.724,5984112.891,Towong
"6792",573412.631,5997236.365,Towong
"6793",545113.356,5942416.253,Towong
"6794",543804.845,6018452.353,Towong
"6795",565803.929,5952064.359,Towong
"6796",572188.632,5981111.522,Towong
"6797",531118.201,6008061.646,Towong
"6798",545438.880,5959728.972,Towong
"6799",576720.341,6015591.188,Towong
"6800",467975.704,5948158.920,Wangaratta
"6801",431007.003,5970176.410,Wangaratta
"6802",451049.564,5920450.435,Wangaratta
"6803",444948.938,5930373.374,Wangaratta
"6804",456839.416,5922221.363,Wangaratta
"6805",461007.454,5904506.535,Wangaratta
"6806",449387.643,5982762.691,Wangaratta
"6807",439264.336,5956919.480,Wangaratta
"6808",440385.595,5984338.775,Wangaratta
"6809",453926.083,5928613.732,Wangaratta
"6810",463065.417,5963343.312,Wangaratta
"6811",452809.203,5920826.817,Wangaratta
"6812",428896.352,5961704.007,Wangaratta
"6813",445502.529,5973568.360,Wangaratta
"6814",435674.922,5929086.396,Wangaratta
"6815",458559.066,5972309.074,Wangaratta
"6816",466638.212,5911489.122,Wangaratta
"6817",448589.364,5941959.196,Wangaratta
"6818",466043.164,5945369.370,Wangaratta
"6819",442709.808,5913038.819,Wangaratta
"6820",437842.920,5975648.600,Wangaratta
"6821",450538.118,5990998.065,Wangaratta
"6822",453782.217,5973356.303,Wangaratta
"6823",455349.801,5990326.870,Wangaratta
"6824",429400.209,5982424.820,Wangaratta
"6825",451433.221,5975020.854,Wangaratta
"6826",433247.579,5957787.317,Wangaratta
"6827",463815.282,5892813.801,Wangaratta
"6828",459659.195,5895589.762,Wangaratta
"6829",456520.245,5968307.936,Wangaratta
"6830",447610.066,5909019.522,Wangaratta
"6831",449367.515,5908058.548,Wangaratta
"6832",457131.514,5987218.567,Wangaratta
"6833",437703.209,5986153.649,Wangaratta
"6834",469260.822,5954712.845,Wangaratta
"6835",445574.330,5968169.464,Wangaratta
"6836",459914.029,5957896.057,Wangaratta
"6837",444364.885,5908512.051,Wangaratta
"6838",433680.592,5927595.702,Wangaratta
"6839",460786.515,5927654.107,Wangaratta
"6840",448744.304,5975233.621,Wangaratta
"6841",432990.230,5939571.253,Wangaratta
"6842",444556.927,5945986.309,Wangaratta
"6843",423506.993,5991156.902,Wangaratta
"6844",455925.569,5983732.941,Wangaratta
"6845",466627.228,5925226.696,Wangaratta
"6846",467356.674,5960846.641,Wangaratta
"6847",436087.550,5921180.358,Wangaratta
"6848",469709.425,5970375.300,Wangaratta
"6849",438759.474,5916443.314,Wangaratta
"6850",450885.314,5906942.285,Wangaratta
"6851",441813.048,5974108.881,Wangaratta
"6852",435540.435,5991768.699,Wangaratta
"6853",460426.391,5896159.703,Wangaratta
"6854",452794.659,5918590.818,Wangaratta
"6855",452033.204,5959646.830,Wangaratta
"6856",454264.717,5917444.770,Wangaratta
"6857",460277.473,5928105.815,Wangaratta
"6858",442885.322,5910941.550,Wangaratta
"6859",441544.489,5993607.697,Wangaratta
